trade_date,ts_code,trade_type
2022-04-04,601985.SH,sell
2022-04-04,600089.SH,sell
2022-04-04,002303.SZ,sell
2022-04-07,600279.SH,buy
2022-04-07,600971.SH,buy
2022-04-07,601007.SH,buy
2022-04-07,600089.SH,buy
2022-04-07,600415.SH,buy
2022-04-07,600557.SH,buy
2022-04-07,002244.SZ,buy
2022-04-07,601985.SH,buy
2022-04-07,600415.SH,sell
2022-04-07,601007.SH,sell
2022-04-07,600557.SH,sell
2022-04-07,600800.SH,sell
2022-04-07,002060.SZ,sell
2022-04-07,600971.SH,sell
2022-04-07,600089.SH,sell
2022-04-07,601985.SH,sell
2022-04-08,600415.SH,buy
2022-04-08,002244.SZ,buy
2022-04-08,601800.SH,buy
2022-04-08,601985.SH,buy
2022-04-08,601857.SH,buy
2022-04-08,601007.SH,buy
2022-04-08,600557.SH,buy
2022-04-08,601985.SH,sell
2022-04-08,600415.SH,sell
2022-04-08,601007.SH,sell
2022-04-08,600557.SH,sell
2022-04-08,002244.SZ,sell
2022-04-08,600279.SH,sell
2022-04-08,600971.SH,sell
2022-04-08,600089.SH,sell
2022-04-12,601857.SH,buy
2022-04-12,600415.SH,buy
2022-04-12,600557.SH,buy
2022-04-12,601800.SH,buy
2022-04-12,002244.SZ,buy
2022-04-12,601985.SH,buy
2022-04-12,601225.SH,buy
2022-04-12,000975.SZ,buy
2022-04-12,601857.SH,sell
2022-04-12,002056.SZ,buy
2022-04-12,601985.SH,sell
2022-04-12,601800.SH,sell
2022-04-12,600415.SH,sell
2022-04-12,601007.SH,sell
2022-04-12,600557.SH,sell
2022-04-12,002244.SZ,sell
2022-04-12,600995.SH,buy
2022-04-13,601225.SH,sell
2022-04-13,601225.SH,buy
2022-04-13,000975.SZ,buy
2022-04-13,600995.SH,buy
2022-04-13,002056.SZ,buy
2022-04-13,601985.SH,sell
2022-04-13,601800.SH,sell
2022-04-13,600557.SH,buy
2022-04-13,600415.SH,sell
2022-04-13,601857.SH,sell
2022-04-13,002244.SZ,sell
2022-04-13,002056.SZ,sell
2022-04-13,600557.SH,sell
2022-04-13,000975.SZ,sell
2022-04-13,600995.SH,sell
2022-04-14,600795.SH,buy
2022-04-14,601898.SH,buy
2022-04-14,601696.SH,buy
2022-04-14,601228.SH,buy
2022-04-14,600062.SH,buy
2022-04-14,601838.SH,buy
2022-04-14,601225.SH,buy
2022-04-14,002056.SZ,buy
2022-04-14,601225.SH,sell
2022-04-14,002056.SZ,sell
2022-04-14,000975.SZ,sell
2022-04-14,600557.SH,sell
2022-04-14,600995.SH,sell
2022-04-14,600995.SH,buy
2022-04-14,000975.SZ,buy
2022-04-15,601225.SH,sell
2022-04-15,600062.SH,buy
2022-04-15,601225.SH,buy
2022-04-15,601898.SH,buy
2022-04-15,601696.SH,buy
2022-04-15,002056.SZ,buy
2022-04-15,601898.SH,sell
2022-04-15,600795.SH,sell
2022-04-15,000975.SZ,sell
2022-04-15,600995.SH,sell
2022-04-15,601696.SH,sell
2022-04-15,601228.SH,sell
2022-04-15,601838.SH,sell
2022-04-15,600062.SH,sell
2022-04-15,002056.SZ,sell
2022-04-18,000333.SZ,buy
2022-04-18,601898.SH,buy
2022-04-18,601007.SH,buy
2022-04-18,000651.SZ,buy
2022-04-18,601696.SH,buy
2022-04-18,600062.SH,buy
2022-04-18,002244.SZ,buy
2022-04-18,002056.SZ,buy
2022-04-18,601898.SH,sell
2022-04-18,601225.SH,sell
2022-04-18,002056.SZ,sell
2022-04-18,601696.SH,sell
2022-04-18,600062.SH,sell
2022-04-18,601611.SH,buy
2022-04-19,002244.SZ,buy
2022-04-19,600795.SH,buy
2022-04-19,000333.SZ,buy
2022-04-19,601898.SH,buy
2022-04-19,601007.SH,buy
2022-04-19,000651.SZ,buy
2022-04-19,601696.SH,buy
2022-04-19,600863.SH,buy
2022-04-19,601611.SH,buy
2022-04-19,002056.SZ,sell
2022-04-19,601898.SH,sell
2022-04-19,600062.SH,sell
2022-04-19,000651.SZ,sell
2022-04-19,002244.SZ,sell
2022-04-19,002056.SZ,buy
2022-04-19,000333.SZ,sell
2022-04-19,601007.SH,sell
2022-04-19,601611.SH,sell
2022-04-19,601696.SH,sell
2022-04-20,600863.SH,buy
2022-04-20,000333.SZ,buy
2022-04-20,601007.SH,buy
2022-04-20,601898.SH,buy
2022-04-20,000651.SZ,buy
2022-04-20,002154.SZ,buy
2022-04-20,601611.SH,buy
2022-04-20,002056.SZ,buy
2022-04-20,601898.SH,sell
2022-04-20,600795.SH,buy
2022-04-20,600795.SH,sell
2022-04-20,601611.SH,sell
2022-04-20,600863.SH,sell
2022-04-20,000651.SZ,sell
2022-04-20,002244.SZ,sell
2022-04-20,603056.SH,buy
2022-04-20,000333.SZ,sell
2022-04-20,601007.SH,sell
2022-04-20,002056.SZ,sell
2022-04-20,601696.SH,sell
2022-04-21,601611.SH,sell
2022-04-21,600863.SH,buy
2022-04-21,600795.SH,buy
2022-04-21,603056.SH,buy
2022-04-21,002154.SZ,buy
2022-04-21,000651.SZ,buy
2022-04-21,601611.SH,buy
2022-04-21,601898.SH,sell
2022-04-21,601007.SH,sell
2022-04-21,002056.SZ,sell
2022-04-21,000333.SZ,sell
2022-04-21,603056.SH,sell
2022-04-21,000651.SZ,sell
2022-04-21,002154.SZ,sell
2022-04-21,600863.SH,sell
2022-04-21,600795.SH,sell
2022-04-22,600863.SH,buy
2022-04-22,600026.SH,buy
2022-04-22,603056.SH,buy
2022-04-22,002154.SZ,buy
2022-04-22,300856.SZ,buy
2022-04-22,603444.SH,buy
2022-04-22,601611.SH,sell
2022-04-22,600795.SH,sell
2022-04-22,603056.SH,sell
2022-04-22,000651.SZ,sell
2022-04-22,002154.SZ,sell
2022-04-22,600863.SH,sell
2022-04-22,600795.SH,buy
2022-04-25,600863.SH,buy
2022-04-25,601398.SH,buy
2022-04-25,300856.SZ,buy
2022-04-25,603871.SH,buy
2022-04-25,600026.SH,buy
2022-04-25,002959.SZ,buy
2022-04-25,002154.SZ,buy
2022-04-25,603444.SH,buy
2022-04-25,688169.SH,buy
2022-04-25,600795.SH,sell
2022-04-25,300856.SZ,sell
2022-04-25,603444.SH,sell
2022-04-25,600026.SH,sell
2022-04-25,603056.SH,sell
2022-04-25,002154.SZ,sell
2022-04-25,600863.SH,sell
2022-04-25,600795.SH,buy
2022-04-26,600795.SH,buy
2022-04-26,603444.SH,buy
2022-04-26,002959.SZ,buy
2022-04-26,600026.SH,buy
2022-04-26,688169.SH,buy
2022-04-26,300856.SZ,buy
2022-04-26,600863.SH,buy
2022-04-26,603871.SH,buy
2022-04-26,600795.SH,sell
2022-04-26,002154.SZ,sell
2022-04-26,601398.SH,sell
2022-04-26,300856.SZ,sell
2022-04-26,002959.SZ,sell
2022-04-26,603871.SH,sell
2022-04-26,603444.SH,sell
2022-04-26,600026.SH,sell
2022-04-26,600863.SH,sell
2022-04-26,688169.SH,sell
2022-04-27,002959.SZ,buy
2022-04-27,603129.SH,buy
2022-04-27,600863.SH,buy
2022-04-27,688169.SH,buy
2022-04-27,000682.SZ,buy
2022-04-27,603856.SH,buy
2022-04-27,600026.SH,buy
2022-04-27,603357.SH,buy
2022-04-27,603444.SH,sell
2022-04-27,600795.SH,sell
2022-04-27,688169.SH,sell
2022-04-27,300856.SZ,sell
2022-04-27,002959.SZ,sell
2022-04-27,603871.SH,sell
2022-04-27,600795.SH,buy
2022-04-27,600026.SH,sell
2022-04-27,600863.SH,sell
2022-04-28,600863.SH,buy
2022-04-28,601398.SH,buy
2022-04-28,601800.SH,buy
2022-04-28,002959.SZ,buy
2022-04-28,688169.SH,buy
2022-04-28,603357.SH,buy
2022-04-28,002060.SZ,buy
2022-04-28,600795.SH,buy
2022-04-28,601390.SH,buy
