trade_date,ts_code
20220708,000591.SZ
20220708,601016.SH
20220708,600795.SH
20220708,002448.SZ
20220708,000400.SZ
20220711,600905.SH
20220711,601390.SH
20220711,601766.SH
20220711,000404.SZ
20220711,601222.SH
20220711,600089.SH
20220711,000591.SZ
20220711,601016.SH
20220711,600795.SH
20220711,002448.SZ
20220712,600905.SH
20220712,601390.SH
20220712,601766.SH
20220712,600089.SH
20220712,000591.SZ
20220712,601016.SH
20220712,600795.SH
20220712,002448.SZ
20220712,000425.SZ
20220712,000709.SZ
20220713,600905.SH
20220713,601390.SH
20220713,601766.SH
20220713,600089.SH
20220713,000591.SZ
20220713,601016.SH
20220713,600795.SH
20220713,000425.SZ
20220713,000709.SZ
20220714,600905.SH
20220714,601390.SH
20220714,000591.SZ
20220714,601016.SH
20220714,601222.SH
20220714,600089.SH
20220715,002050.SZ
20220715,000887.SZ
20220715,601222.SH
20220715,600089.SH
20220715,000591.SZ
20220715,002600.SZ
20220715,601016.SH
20220715,601877.SH
20220718,002033.SZ
20220718,002705.SZ
20220718,002050.SZ
20220718,000887.SZ
20220718,600089.SH
20220718,002953.SZ
20220718,000591.SZ
20220718,002600.SZ
20220718,601016.SH
20220718,601877.SH
20220720,002033.SZ
20220720,002705.SZ
20220720,600089.SH
20220720,002953.SZ
20220720,000591.SZ
20220720,002600.SZ
20220720,601016.SH
20220720,601877.SH
20220721,002033.SZ
20220721,002705.SZ
20220721,600089.SH
20220721,600268.SH
20220721,002953.SZ
20220721,000591.SZ
20220721,601717.SH
20220721,002600.SZ
20220721,601877.SH
20220721,600916.SH
20220722,002033.SZ
20220722,002705.SZ
20220722,600268.SH
20220722,002953.SZ
20220722,000591.SZ
20220722,601717.SH
20220722,002600.SZ
20220722,000333.SZ
20220722,601877.SH
20220722,600916.SH
20220725,600268.SH
20220725,601717.SH
20220725,002600.SZ
20220725,000333.SZ
20220725,600916.SH
20220726,002543.SZ
20220726,601369.SH
20220726,002600.SZ
20220726,000333.SZ
20220726,001979.SZ
20220726,600916.SH
20220726,000729.SZ
20220726,688317.SH
20220727,002543.SZ
20220727,002244.SZ
20220727,600919.SH
20220727,603019.SH
20220727,601369.SH
20220727,002600.SZ
20220727,000333.SZ
20220727,001979.SZ
20220727,600916.SH
20220727,000729.SZ
20220728,000729.SZ
20220728,002543.SZ
20220728,002600.SZ
20220728,002244.SZ
20220728,001979.SZ
20220728,600916.SH
20220728,603019.SH
20220729,002463.SZ
20220729,002543.SZ
20220729,002244.SZ
20220729,000541.SZ
20220729,600584.SH
20220729,002600.SZ
20220729,001979.SZ
20220729,600916.SH
20220801,600584.SH
20220801,002463.SZ
20220801,002600.SZ
20220801,600050.SH
20220801,000400.SZ
20220801,600916.SH
20220802,002463.SZ
20220802,600026.SH
20220802,600096.SH
20220802,600584.SH
20220802,002600.SZ
20220802,002335.SZ
20220802,000400.SZ
20220802,000729.SZ
20220803,002463.SZ
20220803,600026.SH
20220803,600096.SH
20220803,002960.SZ
20220803,002600.SZ
20220803,002335.SZ
20220803,600598.SH
20220803,000729.SZ
20220804,002463.SZ
20220804,600096.SH
20220804,002130.SZ
20220804,002600.SZ
20220804,002335.SZ
20220804,002539.SZ
20220804,300136.SZ
20220804,600598.SH
20220804,000729.SZ
20220804,002536.SZ
20220805,002463.SZ
20220805,601985.SH
20220805,600096.SH
20220805,002130.SZ
20220805,002600.SZ
20220805,002539.SZ
20220805,300136.SZ
20220805,600598.SH
20220805,000729.SZ
20220805,002536.SZ
20220808,002463.SZ
20220808,601985.SH
20220808,600096.SH
20220808,002130.SZ
20220808,002600.SZ
20220808,002539.SZ
20220808,000729.SZ
20220808,002536.SZ
20220809,002130.SZ
20220809,002463.SZ
20220809,002600.SZ
20220809,601985.SH
20220809,600219.SH
