trade_date,ts_code
2021-12-20,SH600778
2021-12-20,SZ000691
2021-12-20,SH600137
2021-12-20,SH600768
2021-12-20,SZ002633
2021-12-20,SH603316
2021-12-20,SZ002883
2021-12-20,SH512890
2021-12-20,SH600689
2021-12-20,SH603709
2021-12-27,SZ000691
2021-12-27,SH600137
2021-12-27,SH600768
2021-12-27,SZ002633
2021-12-27,SH603316
2021-12-27,SZ002883
2021-12-27,SH603029
2021-12-27,SH512890
2021-12-27,SH600689
2021-12-27,SH603709
2022-01-04,SZ000691
2022-01-04,SH600137
2022-01-04,SH600768
2022-01-04,SZ002830
2022-01-04,SH603316
2022-01-04,SH603029
2022-01-04,SZ300478
2022-01-04,SH512890
2022-01-04,SH600689
2022-01-04,SH603709
2022-01-10,SH600137
2022-01-10,SH600768
2022-01-10,SZ002830
2022-01-10,SH603316
2022-01-10,SH603029
2022-01-10,SZ300478
2022-01-10,SH512890
2022-01-10,SH600689
2022-01-10,SH603709
2022-01-10,SH603580
2022-01-17,SH600137
2022-01-17,SZ300736
2022-01-17,SH600561
2022-01-17,SZ002830
2022-01-17,SH603316
2022-01-17,SH600768
2022-01-17,SH603029
2022-01-17,SH512890
2022-01-17,SH600689
2022-01-17,SH603709
2022-02-07,SH600778
2022-02-07,SH600137
2022-02-07,SZ300736
2022-02-07,SH600561
2022-02-07,SH600768
2022-02-07,SH603316
2022-02-07,SH603813
2022-02-07,SH512890
2022-02-07,SH600689
2022-02-07,SH603709
2022-02-21,SZ000691
2022-02-21,SH603286
2022-02-21,SH600137
2022-02-21,SZ300736
2022-02-21,SH600768
2022-02-21,SH603813
2022-02-21,SH512890
2022-02-21,SH603709
2022-02-21,SZ002719
2022-02-21,SZ002800
2022-02-28,SZ300654
2022-02-28,SZ002862
2022-02-28,SH603286
2022-02-28,SH600137
2022-02-28,SZ300736
2022-02-28,SH603813
2022-02-28,SH512890
2022-02-28,SH600689
2022-02-28,SH603709
2022-02-28,SZ002719
2022-03-07,SZ002862
2022-03-07,SH603286
2022-03-07,SH600137
2022-03-07,SZ300554
2022-03-07,SZ002883
2022-03-07,SH603813
2022-03-07,SH512890
2022-03-07,SH603709
2022-03-07,SZ002719
2022-03-07,SH600455
2022-03-14,SH600778
2022-03-14,SZ000691
2022-03-14,SH603286
2022-03-14,SH600137
2022-03-14,SZ300417
2022-03-14,SZ002883
2022-03-14,SZ300717
2022-03-14,SH512890
2022-03-14,SH603709
2022-03-14,SZ002890
2022-03-21,SZ002890
2022-03-21,SH603286
2022-03-21,SZ300736
2022-03-21,SZ300417
2022-03-21,SZ002883
2022-03-21,SZ300478
2022-03-21,SH512890
2022-03-21,SH603709
2022-03-21,SZ300779
2022-03-21,SH603580
2022-04-06,SZ002890
2022-04-06,SH603286
2022-04-06,SZ300736
2022-04-06,SZ300417
2022-04-06,SZ002883
2022-04-06,SZ300478
2022-04-06,SH512890
2022-04-06,SH603709
2022-04-06,SZ300779
2022-04-06,SZ300836
2022-04-11,SZ002890
2022-04-11,SH603286
2022-04-11,SZ300606
2022-04-11,SZ300736
2022-04-11,SZ300417
2022-04-11,SZ300478
2022-04-11,SH512890
2022-04-11,SH603709
2022-04-11,SZ300779
2022-04-11,SH603580
2022-04-18,SZ002862
2022-04-18,SH603286
2022-04-18,SZ300736
2022-04-18,SZ300417
2022-04-18,SZ300665
2022-04-18,SZ300717
2022-04-18,SH512890
2022-04-18,SH603709
2022-04-18,SZ300779
2022-04-18,SZ300836
2022-04-25,SZ002862
2022-04-25,SH603286
2022-04-25,SZ300417
2022-04-25,SZ300717
2022-04-25,SZ300321
2022-04-25,SZ300478
2022-04-25,SH512890
2022-04-25,SH603709
2022-04-25,SZ300779
2022-04-25,SZ300836
2022-05-05,SZ002862
2022-05-05,SH600520
2022-05-05,SZ300321
2022-05-05,SZ002652
2022-05-05,SZ300717
2022-05-05,SH512890
